Id,Label,timeset,modularity_class
"中国企业联合会",,,6
"中华人民共和国职业教育法",,,6
"黄忠[三国时期蜀汉名将]",,,5
"南阳",,,5
the 4400[美国2004年汤姆·鲍德文主演电视剧],,,154
"间接代理",,,6
"联合国工业发展组织",,,23
"沙文主义",,,6
chauvinism,,,6
"货币[一种关于交换权的契约]",,,6
"经济变量",,,6
"延边大学",,,23
"金雄",,,23
"白酒",,,15
"烧酒",,,15
"白干",,,15
"光学分析法",,,220
"仪器分析法",,,220
"广东水利电力职业技术学院",,,23
"江洧",,,23
"虚无主义",,,3
"词韵",,,2
"词林正韵",,,2
"戈载",,,2
"摆龙门阵",,,2
"郑州大学环境与水利学院",,,23
"水利系",,,23
"鼋头渚",,,1
"荆琦",,,5
"西海镇",,,1
"原子城",,,1
0970,,,1
"海晏站",,,1
"日内瓦公约",,,6
"国际公约",,,6
"孳息",,,6
"桂花茶",,,15
"杰克·伦敦",,,1
1876年1月12日,,,1
1916年11月22日,,,1
"英雄志[台湾作家孙晓武侠小说]",,,2
"《英雄志》",,,2
"曹彰[曹魏宗室、将领]",,,5
"威",,,5
"梅尼埃病",,,3
"美尼尔病",,,3
"中国职业经理人",,,5
"市场经济发展",,,5
"白兰地[高度蒸馏酒]",,,5
Brandy,,,5
"词谱",,,2
"白莲教[民间社群组织]",,,6
"拳师犬[动物]",,,26
Boxer,,,26
"地心说",,,1
"天动说",,,1
"欧多克斯",,,1
"绝世天劫",,,9
"火柴棍[取火工具]",,,5
"分词",,,2
"婚嫁六礼",,,2
"合八字",,,2
"乔治·卡特利特·马歇尔",,,5
1959年10月16日,,,5
"弗吉尼亚军事学院",,,5
"五星上将",,,5
"沙坪坝区",,,1
"沙区",,,1
"重庆江北国际机场",,,1
"常斌",,,1
1979年2月16日,,,97
"罗惠美",,,97
"朴诗妍",,,97
"韩艺瑟",,,97
"具惠善",,,97
"恋爱的发现",,,97
"六月的日记",,,97
"间谍明月",,,97
"最强七友",,,97
"顺其自然",,,97
"无敌的降落伞要员",,,97
"跳动的人生",,,97
"青岛经济技术开发区第一中学",,,23
"安丰伦",,,23
"中国石油大学附属中学",,,23
"了了[汉语词语]",,,2
"虫师[2005年ARTLAND改编的电视动画]",,,154
"漆原友纪",,,154
"长滨博史",,,154
"聚四氟乙烯",,,3
"东林书院",,,6
"公元1111年",,,6
"针灸",,,5
"中国中医科学院",,,5
DONGWAN,,,5
"希夏邦马峰",,,1
DHI,,,3
"虚拟语气",,,2
"不管三七二十一",,,2
"《警世通言》",,,2
"所有权",,,6
ownership,,,6
"职业经理人资格",,,6
"雇佣关系",,,6
"汉密尔顿斯多弗尔犬",,,26
"汉密尔顿猎犬",,,26
"郑州大学信息工程学院",,,23
"秤锤树",,,26
"柿树目",,,26
"安息香科",,,26
"班禅额尔德尼",,,1
"班禅喇嘛",,,1
"藏传佛教格鲁派",,,1
"扎什伦布寺",,,1
"后藏",,,1
"鹰厦铁路",,,1
"南昌铁路局",,,1
"香石竹",,,26
"卡特尔[经济学术语]",,,6
cartel,,,6
"微笑姐妹",,,4
"《Smile》",,,4
"吉林建筑大学",,,23
"戴昕",,,23
"秦福义",,,23
"海权论",,,2
"阿尔弗雷德·塞耶·马汉",,,2
"同心出版社",,,2
"郑州大学美术系",,,23
"自杀神",,,5
"王智鑫",,,5
"连词[中文连词]",,,2
conjunction,,,2
"词性",,,2
"哈利德国王国际机场",,,1
"易制毒化学品管理条例",,,6
"中华人民共和国国务院令第445号",,,6
2008年7月8日,,,6
"外福铁路",,,1
"上海铁路局",,,1
"复制权",,,6
"风筝节",,,4
"纸鸢",,,4
"鹞子",,,4
"与龙共舞[1991年刘德华、张敏等主演电影]",,,9
"莫里茨·科内利斯·埃舍尔",,,5
Maurits Cornelis Escher,,,5
1972年3月27日,,,5
"弱水三千[作家玲珑鑫儿所著小说]",,,2
"版本[汉语词汇]",,,2
version,,,2
"版块",,,2
"燊海井",,,1
"王歌[第二炮兵电视艺术中心副主任]",,,5
"解热镇痛药",,,3
"死神笔记",,,2
"环青海湖国际公路自行车赛",,,5
"乔戈里峰",,,1
"网络编辑[职业名]",,,3
espresso[特浓咖啡],,,5
"意式浓缩咖啡",,,5
"黑褐色猎浣熊犬",,,26
"郑州大学机械工程学院",,,23
"仙剑诗集",,,2
"我很张含韵",,,9
"天中文化",,,9
"录音室专辑",,,4
2005年7月10日,,,9
"横南铁路",,,1
1997年12月30日,,,1
"善意取得",,,6
"谢谢[韩国2007年李载东执导电视剧]",,,9
2007年3月21日,,,9
"天星小轮",,,5
"香港维多利亚港",,,5
"优",,,5
"世界红十字日",,,6
"杂粮饼",,,15
"东软集团",,,5
"超越技术",,,5
"刘积仁",,,5
"朴忠载",,,97
"朴忠栽",,,97
1980年8月19日,,,97
"京畿大学",,,97
Perfect Man,,,97
"你是我的梦",,,97
"查理朴",,,97
"皇甫惠贞",,,97
we,,,97
"贤内助女王",,,97
"他来了",,,97
"末代皇帝[1987年贝纳尔多·贝托鲁奇执导电影]",,,9
"亚提森娱乐",,,9
"马克·派普罗",,,9
@[电邮应用],,,2
"艾特",,,2
"福马铁路",,,97
1971年8月1日,,,97
"陈美琪[香港女演员]",,,97
1958年9月24日,,,97
"第23届香港电影金像奖",,,97
"覃恩美",,,97
"奇幻人世间",,,97
"深宅雪",,,97
"黄飞鸿之铁胆梁宽",,,97
"正印冤家",,,97
"鬼马俏医生",,,97
"千奇百怪俏女佣",,,97
"空中少爷",,,97
WiMax,,,3
"全球微波互联接入",,,3
"铜锣烧",,,15
"波士顿倾茶事件",,,6
"聂耳故居",,,1
"消化系统",,,3
"尖吻蝮",,,26
"楚留香[古龙《楚留香传奇》系列男主角]",,,5
"轻功",,,5
"加泰霍拉豹犬",,,26
"巴氏奶",,,23
"联合国儿童基金会",,,5
UNICEF,,,5
"中性美[兼具男性与女性的美感]",,,2
"王世贞",,,5
"张咪",,,5
12月26日,,,5
"李洛伊",,,5
"奉献",,,5
"蓝蓝的夜蓝蓝的梦",,,5
"春又来",,,5
"诺基亚3100",,,3
"时尚手机",,,3
"豹[猫科动物]",,,26
"结肠",,,3
colon,,,3
"大肠",,,3
"大丰区",,,1
"盐城南洋国际机场",,,1
"大丰站",,,1
"朱媛媛[中国内地影视女演员]",,,97
"辛柏青",,,97
"梁冠华",,,97
"思凡",,,97
"为了一句话",,,97
"幸福请你等等我",,,97
"十三格格新传",,,97
"瞧这一家子",,,97
"幸福密码",,,97
"光荣岁月",,,97
"好男当家",,,97
"八兄弟",,,97
"中国式结婚",,,97
"萍水相逢过大年",,,97
"酒巷深深",,,97
"家有九凤",,,97
"追踪",,,97
"浪漫的事",,,97
"爱情宝典之小棋士",,,97
"爱情宝典之绿牡丹",,,97
"我亲爱的祖国",,,97
"红杏出墙记",,,97
"春风沉醉的晚上",,,97
"都市英雄",,,97
"天狗",,,97
"美丽的家",,,97
"赵子琪",,,97
"赵琳",,,97
1976年6月17日,,,97
"中国传媒大学播音主持艺术学院",,,97
"陈佳妍",,,97
"莫小棋",,,97
"七年不痒",,,97
"一日夫妻百日恩",,,97
"新永不瞑目",,,97
"家在南三条",,,97
"一一之吻",,,97
"爱情海滨",,,97
"婚内外",,,97
"天下第一媒婆",,,97
"西门豹",,,97
"血色残阳",,,97
"录像带",,,97
"重返上海滩",,,97
"欲望旅程",,,97
"别了，温哥华",,,97
"基因之战",,,97
"腊月[节日]",,,5
"蜡月",,,5
"夹箭",,,26
"种植牙[口腔医学]",,,15
"无效婚姻",,,6
"詹小楠",,,5
"郑州大学药学院",,,23
"胃炎",,,3
gastritis,,,3
"栀子花茶",,,26
"防抖功能",,,3
"联合国贸易和发展会议",,,23
"婴儿气胸",,,3
Direct3D,,,3
"乳牙",,,5
"最高人民法院关于审理劳动争议案件适用法律若干问题的解释",,,6
"《中华人民共和国劳动法》",,,6
2001年4月30日,,,6
"甲斐犬",,,26
"保外就医",,,6
"罪犯",,,6
"监外执行",,,6
"骷髅会",,,5
"校友会",,,5
"保障条款",,,6
"《关税及贸易总协定》",,,6
"晶体尿",,,3
"保险公司",,,6
"温福高速铁路",,,1
"毒品",,,3
"吸食",,,3
"黄秋生[香港演员]",,,97
Anthony Perry,,,97
1961年9月2日,,,154
"百娱娱乐",,,97
"广东江门",,,97
Fred Perry,,,97
"吴惠贞",,,97
"黄一一",,,97
"梁洛施",,,97
"八仙饭店之人肉叉烧包",,,97
"埃博拉病毒",,,97
"热血男人帮",,,97
"报应",,,97
"麦兜响当当",,,97
"放·逐",,,97
"一个少女的自拍",,,97
"飘移凶间",,,97
"瘦身",,,97
"麦兜菠萝油王子",,,97
"福伯",,,97
"爱在阳光下",,,97
"飞哥传奇",,,97
"走投有路",,,97
"南国风云",,,97
"社团之捻位",,,97
"手机凶灵",,,97
"鬼同你有缘之阴尸路",,,97
"逆天者",,,97
"暴力刑警",,,97
"砵兰街马王",,,97
"亡命之逃",,,97
"女男爵",,,97
"女飞虎",,,97
"反骨仔",,,97
"勾魂恶梦",,,97
"魔鬼教师",,,97
"黑道风云之收数王",,,97
"山狗1999",,,97
"上帝之手",,,97
"猛鬼食人胎",,,97
"香港第一凶宅",,,97
"伟哥的故事",,,97
"人肉叉烧包II之天诛地灭",,,97
"旺角风云",,,97
"中国O记之血腥情人",,,97
"二月三十",,,97
"一线生机",,,97
"香港奇案之吸血贵利王",,,97
"替天行道之杀兄",,,97
"虐之恋",,,97
"灭门惨案之孽杀",,,97
"盲女72小时",,,97
"富贵狂花",,,97
"蝎子之灭杀行动",,,97
"溶尸奇案",,,97
"至尊无上II之永霸天下",,,97
"发达秘笈",,,97
"花街时代",,,97
"楚汉争雄",,,97
"越柙飞龙II虎穴潜龙",,,97
"铁血男儿",,,97
"越柙飞龙",,,97
"天变",,,97
"特警90",,,97
"天涯路客",,,97
"青州[山东省下辖县级市]",,,1
"青州市",,,1
"益都",,,1
"王府街道",,,1
"色素沉着",,,3
"网络传真",,,3
"电子传真",,,3
"联合国难民事务高级专员公署",,,23
"三月三[中国多个民族传统节日]",,,2
"骆越文化",,,2
"南北战争",,,2
"人乳头瘤病毒",,,26
"皮肤粘膜",,,26
"僰人悬棺",,,1
"保险法[法律名]",,,6
"史前社会",,,154
"日本列岛",,,15
"郑州大学数学系",,,23
"女[汉字]",,,2
"名",,,2
VVVV,,,2
531,,,2
"♀",,,2
"陈亚洲",,,9
"室内乐[音乐表演形式]",,,23
"孔令辉",,,5
"鸭血粉丝汤",,,15
the post war dream,,,4
"疖",,,3
"黑色素瘤",,,3
"育儿",,,2
"用益物权",,,6
"《物权法》",,,6
"土地承包经营权",,,6
"掌门",,,97
1966年2月5日,,,97
"良策传媒",,,97
"麦景婷",,,97
"谢安琪",,,97
"梁佩玲",,,97
"碧海雄心",,,97
"榆阳秋",,,97
"铁甲舰上的男人们",,,97
"冬雪",,,97
"胜利者",,,97
"家仇",,,97
"莫让情两难",,,97
"执法群英Ⅱ",,,97
"三剑奇缘",,,97
"爱上总经理",,,97
"包青天之假琥珀",,,97
"碧血青天杨家将",,,97
"女大不中留",,,97
"皇家警察实录Ⅱ",,,97
"烈日灼心",,,97
"敦煌传奇",,,97
"百分百刑警",,,97
"天煞",,,97
"妙贼偷天",,,97
"道中道",,,97
"决不开枪",,,97
"赤子拳王",,,97
"老友记茶餐厅",,,97
"极速僵尸",,,97
"新扎师姐",,,97
"最后舞男",,,97
"火爆浪子",,,97
"猎狐犬",,,26
"鼓掌派",,,5
"经济特区",,,5
"对应分析法",,,6
"东周[中国历史朝代]",,,2
"姬宜臼",,,2
"溴[化学元素]",,,3
Bromine,,,3
"巴拉尔",,,3
"畸形牙",,,3
"保释",,,6
bail,,,6
"勋章菊",,,26
"三峡广场",,,2
"假释[一种法律制度]",,,6
parole,,,6
"狂想曲[萧敬腾2011年发行的专辑]",,,4
"福厦铁路",,,9
"杭深线",,,9
2005年9月30日,,,9
"泡沫之夏[2018年于中中执导电视剧]",,,9
"江南丝竹[中国传统器乐丝竹乐]",,,4
"民间音乐",,,4
"阴文",,,2
"阳文",,,5
"痈",,,3
"前奏曲",,,4
"音乐体裁",,,4
"乱世佳人[美国1939年费雯·丽主演电影]",,,9
"维克多·弗莱明",,,9
"大卫·塞尔兹尼克",,,9
"朝闻道[刘慈欣著科幻小说]",,,2
"《科幻世界》",,,2
"幻想曲[2014年戛纳华语唯一竞赛片]",,,9
"王超",,,9
"伊凡·谢尔盖耶维奇·屠格涅夫",,,1
"《猎人笔记》",,,1
"《罗亭》",,,1
"节后综合征",,,3
"节后综合症",,,3
"谐谑曲",,,4
"诙谐曲",,,4
"乐曲",,,4
"小步舞曲",,,4
"评价[汉语词语]",,,2
appraise,,,2
"年糕[中国的传统食物]",,,15
"减数分裂[细胞分裂方式]",,,3
"大北方战争",,,2
"波罗的海",,,2
"钗头凤[词牌名]",,,2
"撷芳词",,,2
"仄韵格",,,2
"高东善",,,97
"文君竹",,,97
"张博",,,97
"管虎",,,97
"叶蓓",,,97
"江珊",,,97
"青春期撞上更年期Ⅱ",,,97
"风和日丽",,,97
"锁春记",,,97
"别说爱情苦",,,97
"五妹",,,97
"前世今生",,,97
"理想万岁",,,97
"未择之路",,,97
"江北好人",,,97
"危情雪夜",,,97
"玻璃是透明的",,,97
"孔乙己",,,97
"咸海",,,1
"猎鹿犬",,,26
"邓亚萍",,,5
"牙齿美白",,,3
"白兰花茶",,,26
"木兰科",,,26
"段思思",,,5
"流氓兔",,,5
1985年10月4日,,,5
"信了你的邪",,,5
"动物森林",,,5
"当我们只剩下我",,,5
"牧马城市",,,5
"浴火成诗",,,5
"如歌",,,5
"记忆棒",,,3
Memory Stick,,,3
"存储数据",,,3
"米奴哀",,,4
"封真",,,5
"岸祐二",,,5
"联会复合体",,,3
mtu,,,3
"最大传输单元",,,3
"黑龙江省哈尔滨市呼兰县康金镇双合村",,,1
"地役权",,,1
easement,,,1
"菊花石",,,1
FPS[每秒传输帧数(Frames Per Second)],,,3
"刷新率",,,3
"张宇[中国台湾男歌手]",,,97
"张博翔",,,97
"用心良苦",,,97
"雨一直下",,,97
"囚鸟",,,97
"月亮惹的祸",,,97
"曲终人散",,,97
"一言难尽",,,97
"男人的好",,,97
"给你们",,,97
"蔡宗政",,,97
"萧慧文",,,97
"茜拉",,,97
M26重型坦克,,,5
M26“潘兴”坦克,,,5
"南方采购网",,,3
"状元豆",,,15
"老舍故居[北京故居]",,,1
"老舍纪念馆",,,1
"牙周炎",,,3
"沙子[沙子]",,,26
"发物",,,3
"亚瑟小子",,,5
1978年10月14日,,,5
Yeah！,,,5
Burn,,,5
"贾斯汀·比伯",,,5
Yeah!,,,5
omg,,,5
"电子像册",,,2
"网络链接分析法",,,6
"北京师范大学南山附属学校",,,23
"红山文化遗址",,,1
"珠兰花茶",,,26
"花族",,,26
"福特[美国汽车品牌]",,,6
"协奏曲[音乐体裁]",,,4
concerto,,,4
"藤子不二雄",,,154
"曦月",,,2
"世界穆斯林大会",,,6
"人力资源开发[管理学分支]",,,2
"贝子[清朝贵族爵位名称]",,,2
"固山贝子",,,2
"十月初五的月光[2000年TVB电视剧]",,,9
"徐遇安",,,9
"陈宝华",,,9
"硬水",,,3
"自由自在[凤凰传奇演唱歌曲]",,,4
"最好的时代",,,4
"于瑞洋",,,4
kenn,,,4
"平乡县",,,1
"丰州",,,1
"丰州镇",,,1
"新几内亚凤仙",,,26
"凤仙花科",,,26
"托拉斯",,,6
"形式",,,6
"金正日",,,5
"金正一",,,5
2011年12月17日,,,5
"朝鲜劳动党中央委员会总书记",,,5
"金日成综合大学",,,5
"朝鲜劳动党",,,5
"朝鲜人民军",,,5
"大元帅",,,5
"宫颈炎",,,3
"孕妇综合症",,,3
"药导",,,3
"离子导入法",,,3
"千金要方",,,2
"河南大学计算机与信息工程学院",,,23
"波尔多液",,,3
"杀菌剂",,,3
"反担保",,,6
"猎水獭犬",,,26
"维京人",,,2
"北欧海盗",,,2
"安付通",,,3
"洗黑钱[词语解释]",,,6
"小儿两性畸形",,,3
"儿科",,,3
"新生儿",,,3
"王莽",,,2
"货泉",,,2
"孙中山纪念馆",,,23
"福鼎",,,1
0593,,,1
"市原隼人",,,154
1987年2月6日,,,154
"夏日的冲绳",,,154
"彩虹女神",,,154
"星丘车站失物招领",,,154
"极道大战争",,,154
"暗金丑岛君",,,154
"麻辣开锁王",,,154
"热血拳击",,,154
"消极的快乐，电锯的边缘",,,154
"我们与驻在先生的700日战争",,,154
"神之谜",,,154
"军火",,,154
"黄泉归来",,,154
"关于莉莉周的一切",,,154
"羟基",,,3
"春兰[兰科兰属地生植物]",,,26
"刘和刚",,,97
"刚子",,,97
1977年11月26日,,,97
"父老乡亲",,,97
"儿行千里",,,97
"草本茶",,,221
"茶类",,,221
"蜘蛛兰",,,26
"带叶兰",,,26
"生物防治",,,3
"兵役制度",,,5
"大航海时代[日本KT公司开发的游戏系列]",,,9
"中国海洋大学海洋地球科学学院",,,23
"世袭罔替",,,5
"世袭制",,,5
Yavin 4,,,26
"李广[西汉名将]",,,2
"公元前119年",,,2
"飞将军",,,2
"长颌鱼",,,26
"淡水海豚",,,26
"兵役法",,,6
1955年7月30日,,,6
1998年12月29日,,,6
"牛皮纸[材料]",,,15
"西周[中国历史朝代]",,,1
"约公元前11世纪",,,1
"公元前771年",,,1
"分封制",,,1
"湖北省天门中学",,,23
"陈东升",,,23
"呼兰县康金徐加野小学",,,23
"嵌入式微处理器",,,3
"上火",,,3
"热气",,,3
"安徽电子信息职业技术学院",,,23
"王国武",,,23
"安徽省经济和信息化委员会",,,23
ruby on rails,,,9
"干城之将",,,2
"《资治通鉴》",,,2
"巨乳排球",,,154
"海街日记",,,154
"小出惠介",,,154
"本能寺酒店",,,154
"万能鉴定师Q：蒙娜丽莎之瞳",,,154
"亚子的秘密",,,154
"丰臣公主",,,154
"愉快的飞行",,,154
"女座头市",,,154
"我的机器人女友",,,154
"食不知味",,,154
"战国自卫队1549",,,154
"雨鳟之川",,,154
"果酱短篇集",,,154
"精灵守护者第三季：最终章",,,154
"太太请小心轻放",,,154
"精灵守护者第二季：悲伤的破坏神",,,154
"精灵守护者第一季",,,154
"别让我走",,,154
"仁医2",,,154
"鹿男与美丽的奈良",,,154
"律政英雄之小镇风云",,,154
"赤色命运",,,154
"极限推理",,,154
"帅哥医生",,,154
"我的生存之道",,,154
"亚力山大体技",,,3
"玳玳花茶",,,15
"麦秆菊",,,26
"兵团",,,6
"如来佛",,,6
"卢舍那佛",,,6
"我佛慈悲",,,6
"因陀罗",,,6
"猎兔犬",,,26
"哈利犬",,,26
Harrier,,,26
"友善",,,26
"玉筋鱼",,,26
"杨家岭",,,1
"浙江大学附属中学",,,23
"浙大附中",,,23
"王一义",,,23
M1艾布拉姆斯系列主战坦克,,,5
"始祖山",,,1
"国家AAA级旅游区",,,1
"具茨山",,,1
"袁鹰[当代著名作家、诗人、儿童文学家]",,,5
"田钟洛",,,5
"之江大学",,,5
"列夫·雅辛",,,1
1990年3月20日,,,1
"守门员",,,1
"苏联共产党",,,1
"山东省潍坊第一中学",,,23
"为中华之崛起而读书",,,23
"于允锋",,,23
"邵爱民",,,23
"潍坊市教育局",,,23
"弗朗哥·巴雷西",,,5
"特拉瓦利亚托",,,5
1960年5月8日,,,5
"鹦嘴鱼",,,26
"鹦鹉鱼",,,26
"冰床",,,2
"战鹤文",,,97
"王龙华",,,97
"今夜天使降临",,,97
"杨善洲",,,97
"明星危情",,,97
"与敌共眠",,,97
"镜花缘传奇",,,97
"猜猜",,,97
"大年三十",,,97
1974年8月26日,,,5
"侯氏制碱法",,,5
"圣少女[锅岛修执导的电视动画]",,,154
"金崎贵臣",,,154
"立川惠",,,154
"世嘉土星",,,154
"门之园惠美",,,154
"山崎和佳奈",,,154
"马尔科·范巴斯滕",,,5
"乌得勒支",,,5
"声音[物理术语]",,,3
"张茜[江苏籍女演员]",,,97
"常州纺织服装职业技术学院",,,97
"聊斋3之庚娘",,,97
"李慧珍",,,97
"如此婚姻",,,97
"聊斋贰罗刹海市",,,97
"春蚕织梦",,,97
"流氓太医",,,97
"爱神来了",,,97
"西塘河",,,97
"鹜",,,26
"黑魔法[文化概念]",,,2
"白魔法",,,2
"思维理念",,,3
"刹参禅天台山",,,1
"冰川地貌",,,1
"冰川学",,,1
"北京165中学",,,23
"北京第十一女子中学",,,23
"左小青",,,97
1977年6月25日,,,97
"爷们儿",,,97
"陈道明",,,97
"朱质冰",,,97
"幸福照相馆",,,97
"国家底线",,,97
"超少年密码",,,97
"大客栈",,,97
"后海不是海",,,97
"于无声处",,,97
"我的绝密生涯",,,97
"大漠苍狼",,,97
"百花深处",,,97
"又见白娘子",,,97
"金凤花开",,,97
"我们的八十年代",,,97
"香气迷人",,,97
"海阔天高",,,97
"辛追传奇",,,97
"铁面无私",,,97
"如果有来生",,,97
"棒球少年",,,97
"因为有爱",,,97
"红月亮",,,97
1983年10月20日,,,154
"绫野刚",,,154
"玉山铁二",,,154
"勇者义彦和魔王之城",,,154
"第50次初吻",,,154
"硬核",,,154
"点",,,154
JOJO的奇妙冒险：不灭钻石第一章,,,154
"平行世界",,,154
"暗金丑岛君：完结篇",,,154
"何者",,,154
"暗金丑岛君3",,,154
"爆漫王",,,154
"暗金丑岛君2",,,154
"凶恶",,,154
"我还没有全力以赴",,,154
"落语电影",,,154
"爱疯三次元",,,154
"那夜的武士",,,154
BUNGO 适度的欲望,,,154
"想戴上戒指",,,154
"非关正义：真相",,,154
"杀戮都市：完美答案",,,154
"太平洋的奇迹",,,154
"杀戮都市",,,154
"粗暴与待机",,,154
"十三刺客",,,154
"星降大洗城",,,154
"毒气风暴",,,154
"鸭川小鬼",,,154
252生存者,,,154
"逝纸",,,154
"舞妓班",,,154
"等待，只为与你相遇",,,154
Jenifa 泪石之恋,,,154
"暗金丑岛君第三季",,,154
REPLAY &amp; DESTROY,,,154
"暗金丑岛君第二季",,,154
"勇者义彦和恶灵之钥",,,154
H2,,,154
"水男孩",,,154
"水姑娘",,,154
"鬼魅小夜子",,,154
"感应少年2",,,154
MBT-2000主战坦克,,,1
"中国北方工业公司",,,1
"台北101",,,1
"卧虎藏龙[李安导演电影]",,,9
"中国电影合作制片公司",,,9
"安徽宏村",,,9
"奥斯卡最佳外语片奖",,,9
"周艳泓",,,97
"周彦宏",,,97
"又见茉莉花",,,97
"要嫁就嫁灰太狼",,,97
"代号叫麻雀",,,97
"三喜临门",,,97
"就赌这一次",,,97
"笑面人生",,,97
"铀浓缩",,,3
"于荣光",,,97
"护国将军传奇",,,97
"娘要嫁人",,,97
"孙玮",,,97
"穆麒同",,,97
"侦探成旭之龙城岁月",,,97
"我是谁2015",,,97
"校车",,,97
"千年僵尸王",,,97
"双天至尊2",,,97
"古惑奇兵之兵行险着",,,97
"空中小姐",,,97
"霹雳神鹰",,,97
"燃情狙击手",,,97
"东瀛游侠",,,97
"联手警探",,,97
"血泪情仇",,,97
"阮氏三雄",,,97
"木棉袈裟",,,97
"大玉儿传奇",,,97
"隋唐英雄5",,,97
"移动的枪口",,,97
"舞乐传奇",,,97
"从将军到士兵",,,97
"牧马人",,,5
"关中义事",,,97
"女神捕",,,97
"跤王",,,97
"天命姻缘",,,97
"紧急链接",,,97
"侦探成旭之千年迷局",,,97
"粉墨王侯",,,97
"墓后追凶",,,97
"穿越围城",,,97
"冰山上的来客",,,97
"有泪尽情流",,,97
"金剑雕翎",,,97
"生死柬",,,97
"真情玫瑰",,,97
"一江春水",,,97
"关汉卿传奇",,,97
"真言",,,97
"策马啸西风",,,97
"蓝色妖姬",,,97
"将军坟",,,1
"王皓[乒乓球运动员]",,,5
"皓皓",,,5
1983年12月1日,,,5
"闫博雅",,,5
"团结[精神品质]",,,9
"众人拾柴火焰高",,,9
"分裂",,,9
"轩辕丘[河南开封地名]",,,2
"避孕",,,3
"亿乐",,,3
"杨雪[中国大陆女演员]",,,97
1980年10月16日,,,97
"一百万",,,97
"继母",,,97
"赵海",,,97
"刘诗诗",,,97
"耿乐",,,97
"无名者",,,97
"破晓",,,97
"永不褪色的家园",,,97
"活佛济公4",,,97
"对不起爱上你",,,97
"信者无敌",,,97
"哎呀妈妈",,,97
"红色黎明",,,97
"万历首辅张居正",,,97
"人间正道是沧桑",,,97
"根在中原",,,97
"谁懂我的心",,,97
"幸福里九号",,,97
"团委书记",,,97
"跨国新娘",,,97
"天国战士",,,97
"我拿什么爱你",,,97
"尘封迷案",,,97
"西藏天空",,,97
"变异危机",,,97
"你会爱上陌生人吗",,,97
"万荣县",,,1
"汾阴",,,1
"解店镇",,,1
"运城北站",,,1
"何香凝",,,5
"女子美术大学",,,5
"廖仲恺",,,5
"国民党左派",,,5
"柴崎幸",,,154
"妻夫木聪",,,154
"本田翼",,,154
"大逃杀",,,154
"日本沉没",,,154
"小好、小麻、佐和子",,,154
"蜗牛餐厅",,,154
"少林少女",,,154
"多罗罗",,,154
"县厅之星",,,154
"被人嫌弃的松子的一生",,,154
"发丝物语",,,154
"在世界中心呼喊爱",,,154
"鬼来电",,,154
Drive,,,154
Soundtrack,,,154
"案山子",,,97
"化妆师",,,154
"女城主直虎",,,154
"冰之辙",,,154
"神探伽利略XX～内海薰最后的案件愚弄",,,154
"外交官黑田康作",,,154
"五岛医生诊疗所2006",,,154
"五岛医生诊疗所",,,154
"心理医生恭介",,,154
"梦想加州",,,154
"魔界学园",,,154
"永田町",,,154
21点,,,154
"新闻最前线",,,154
"另一个天堂",,,154
"恶女",,,154
"日本恐怖童话六部曲",,,154
"纯爱学园",,,154
"鸭[家禽种类]",,,26
"鸭亚科",,,26
"家鸭",,,26
"两院制",,,6
"二院制",,,6
"詹子晴",,,5
"詹雅文",,,5
1988年4月11日,,,5
"黑girl",,,5
"我爱黑涩会",,,5
"宝岛双雄",,,5
"布袋甩尾",,,5
"廖仲恺[中国近代民主革命家、中国国民党左派领袖]",,,5
1877年4月23日,,,5
1925年8月20日,,,5
"廖恩煦",,,5
"廖仲恺何香凝墓",,,5
"黑夜传说[欧美2003年凯特·贝金赛尔主演电影]",,,9
Underworld,,,9
"杨欣[影视演员]",,,97
1982年9月18日,,,97
"山东艺术学院戏剧学院",,,97
"关中刀客",,,97
"真相的背后",,,97
"冲出迷雾",,,97
"给幸福下订单",,,97
"蕾女心经",,,97
"岛城风云",,,97
"新红楼梦",,,97
"黑金地的女人",,,97
"男人本色",,,97
"台上人家",,,97
"小镇来的俏妞",,,97
"活着乐着",,,97
"冬哥的春天",,,97
"远古大帝·大舜传奇",,,97
"巨蟹",,,5
"少年闵子骞",,,97
"日照好人",,,97
"愤怒的西瓜",,,97
"别墅里的农家院",,,97
"惊魂平安夜",,,97
"遂昌县",,,1
"平昌",,,1
"西安电影制片厂",,,9
"宁夏镇北堡影视城",,,9
"丁凯乐",,,5
"乐乐",,,5
"李瑞",,,5
"阳光小学",,,5
"异步传输",,,3
"字符",,,3
"约翰·塞纳",,,5
"摔角",,,5
"摔角选手",,,5
"余姓",,,2
"春秋[东周前半期历史阶段]",,,5
"原始宗教",,,5
"安徽中医药高等专科学校",,,23
"姚应水",,,23
"药学系",,,23
"全国科普教育基地",,,23
"杨童舒",,,97
1975年5月7日,,,97
"吉林艺术学院",,,97
"汉武大帝",,,97
"长安丽人",,,97
"都是一家人",,,97
"黄大妮",,,97
"彭德怀元帅",,,97
"惊天岳雷",,,97
"战火红颜",,,97
"小鬼子走着瞧",,,97
"江郎山下",,,97
"枪林弹雨",,,97
"同心兄弟",,,97
"缉毒精英",,,97
"天下人家",,,97
"一生守护",,,97
"中国式亲情",,,97
"缉毒先锋",,,97
"心远",,,97
"雪狼",,,97
"终极记忆",,,97
"家有公婆",,,97
"为了承诺",,,97
"别忘了爱自己",,,97
"男人养家",,,97
"天生绝配闹翻天",,,97
